Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm
H7,12_82,AMFV,Unknown,29.27,0.133,10538.66,11117.51,818.611,,
H9,12_83,AMFV,Unknown,29.34,0.151,10132.65,10770.18,901.605,,
H11,12_84,AMFV,Unknown,32.81,1.112,1481.46,2510.24,1454.914,,
B1,12_85,AMFV,Unknown,30.65,0.092,40903.47,42160.51,1777.722,,
B3,12_86,AMFV,Unknown,36.49,1.153,2844.55,4414.96,2220.896,,
B5,12_87,AMFV,Unknown,31.68,0.437,25605.15,22462.76,4444.006,,
B7,12_88,AMFV,Unknown,32.13,0.311,20783.53,23093.07,3266.179,,
B9,12_89,AMFV,Unknown,31.16,0.091,32419.54,33403.19,1391.096,,
C5,12_9,AMFV,Unknown,31.27,0.295,7474.67,6686.06,1115.261,,
B11,12_90,AMFV,Unknown,33.63,0.024,10518.35,10437.08,114.935,,
C1,12_91,AMFV,Unknown,30.21,0.018,50011.84,50311.36,423.579,,
C3,12_92,AMFV,Unknown,28.05,0.151,134094.31,140971.61,9725.967,,
C5,12_93,AMFV,Unknown,28.07,0.047,132617.78,130619.93,2825.389,,
C7,12_94,AMFV,Unknown,30.75,0.029,39109.14,38742.47,518.541,,
C9,12_95,AMFV,Unknown,30.58,0.022,42183.66,42484.32,425.192,,
C11,12_96,AMFV,Unknown,29.10,0.030,83061.28,82276.77,1109.467,,
D1,12_97,AMFV,Unknown,29.17,0.000,80201.05,80209.59,12.087,,
D3,12_98,AMFV,Unknown,28.12,0.022,129903.38,130848.79,1337.012,,
D5,12_99,AMFV,Unknown,29.78,0.099,60742.19,62737.09,2821.221,,
F1,13_1,AMFV,Unknown,28.94,0.224,17908.80,16525.86,1955.778,,
G7,13_10,AMFV,Unknown,Undetermined,,,,,,
H7,13_100,AMFV,Unknown,33.64,0.252,2584.96,2852.20,377.929,,
H9,13_101,AMFV,Unknown,33.53,0.189,2736.28,2556.30,254.530,,
H11,13_102,AMFV,Unknown,29.64,0.028,21269.85,21047.40,314.603,,
B1,13_103,AMFV,Unknown,30.45,0.224,14118.11,15375.26,1777.872,,
B3,13_104,AMFV,Unknown,31.02,0.006,10526.96,10502.89,34.041,,
B5,13_105,AMFV,Unknown,31.45,0.083,8439.20,8189.93,352.515,,
B7,13_106,AMFV,Unknown,33.31,0.572,3216.50,4050.61,1179.614,,
B9,13_107,AMFV,Unknown,27.75,0.201,57046.53,53149.16,5511.712,,
B11,13_108,AMFV,Unknown,30.32,0.056,15062.46,14759.74,428.103,,
C1,13_109,AMFV,Unknown,30.02,0.087,17637.52,18218.15,821.128,,
G9,13_11,AMFV,Unknown,35.95,1.253,441.10,306.98,189.673,,
C3,13_110,AMFV,Unknown,29.67,0.306,21106.95,18994.85,2986.960,,
C5,13_111,AMFV,Unknown,37.33,3.221,403.67,221.04,258.272,,
C7,13_112,AMFV,Unknown,36.05,1.607,781.61,511.64,381.795,,
C9,13_113,AMFV,Unknown,30.83,0.210,11624.41,12589.30,1364.558,,
C11,13_114,AMFV,Unknown,33.31,0.335,3223.95,2874.16,494.674,,
D1,13_115,AMFV,Unknown,30.65,0.252,12745.13,11674.97,1513.447,,
D3,13_116,AMFV,Unknown,36.25,0.094,705.68,682.17,33.253,,
D5,13_117,AMFV,Unknown,32.05,0.078,6186.62,6014.98,242.744,,
D7,13_118,AMFV,Unknown,35.82,3.701,880.85,7013.18,8672.422,,
D9,13_119,AMFV,Unknown,28.27,0.145,43448.77,45883.34,3443.002,,
G11,13_12,AMFV,Unknown,32.36,0.160,2938.49,3125.54,264.523,,
D11,13_120,AMFV,Unknown,29.11,0.043,28130.53,28577.73,632.441,,
E1,13_121,AMFV,Unknown,30.59,0.386,13130.23,11517.32,2281.002,,
E3,13_122,AMFV,Unknown,30.50,0.141,13744.20,13069.56,954.084,,
E5,13_123,AMFV,Unknown,32.08,0.182,6084.81,6516.44,610.421,,
E7,13_124,AMFV,Unknown,32.61,0.015,4630.37,4656.08,36.356,,
E9,13_125,AMFV,Unknown,31.09,,10141.89,,,,
E11,13_126,AMFV,Unknown,32.02,0.054,6278.53,6405.47,179.520,,
F1,13_127,AMFV,Unknown,31.04,0.427,10386.68,12287.09,2687.585,,
